Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),Rho (slugs/ft^3),Absolute Viscosity,Kinematic Viscosity,Temperature (R),P_{SL} (psf),P_{Ambient} (psf),Turbulence Magnitude (ft/sec),Turbulence X Direction (deg),Wind V_{North} (ft/s),Wind V_{East} (ft/s),Wind V_{Down} (ft/s),Roll Turbulence (deg/sec),Pitch Turbulence (deg/sec),Yaw Turbulence (deg/sec),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),/fdm/jsbsim/sensor/imu/accelX_true_fps2,/fdm/jsbsim/sensor/imu/accelY_true_fps2,/fdm/jsbsim/sensor/imu/accelZ_true_fps2,/fdm/jsbsim/sensor/imu/gyroX_true_rps,/fdm/jsbsim/sensor/imu/gyroY_true_rps,/fdm/jsbsim/sensor/imu/gyroZ_true_rps,/fdm/jsbsim/sensor/imu/gyroX_true_rps,/fdm/jsbsim/sensor/imu/gyroY_true_rps,/fdm/jsbsim/sensor/imu/gyroZ_true_rps,/fdm/jsbsim/sensor/gps/lat_true_rad,/fdm/jsbsim/sensor/gps/long_true_rad,/fdm/jsbsim/sensor/gps/alt_true_m,/fdm/jsbsim/sensor/gps/vNorth_true_mps,/fdm/jsbsim/sensor/gps/vEast_true_mps,/fdm/jsbsim/sensor/gps/vDown_true_mps,/fdm/jsbsim/sensor/pitot/presStatic_true_pa,/fdm/jsbsim/sensor/pitot/presTip_true_pa,/fdm/jsbsim/sensor/pitot/temp_true_C
1.64,1.3933390873941E-06,-3.75534222884698E-07,2.71549425757353E-07,-0.000111217350216,-9.05888794299753E-05,-2.54925674236302E-05,0.000582672901962,-0.002969019711847,-0.002881666908492,7.191778402E-18,0.0004058018557,7.77912924848E-08,1084.14128692,-6.68868699480921E-09,1.26094691281413E-08,7.64705691167541E-08,-3.33494661093825E-07,-6.60016090212046E-07,3.05096019932062E-06,0.004233052370643,0.078946054379025,-1.67636285088035E-06,6.3397718513053,-0.10996249121891,-31.4320880202084,-6.68868699480921E-09,1.26094691281413E-08,7.64705691167541E-08,1082.58635843046,-58.0440052335778,-6.26375908736177E-08,1.09827155613507E-08,4.48039881534616E-08,-6.26375908889876E-08,-1.26044103031196E-08,8.56279176705531E-09,7.62842881988022E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772318214178,0.68772318214178,0.003876210036184,11.4034171733555,90.0007670583459,0.703606112698168,-0.070227320390532,0.070273980856569,0.703610779751426,-0.38042032579248,0.917025047666915,-0.062876421404775,0.101941127149859,-0.380426402130089,0.917028794308846,-0.062821754640975,0.101918448954733,0,0,44.725800999856,44.917901270458,-93.075866,-795983.130797897,-14845985.8137108,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.006831151206213,0.68772318214178,0,6.33977231428317,-0.10996245133192,-31.4320841954143,1.0169560601381E-05,-5.18191695283425E-05,-5.02945754989451E-05,1.0169560601381E-05,-5.18191695283425E-05,-5.02945754989451E-05,0.783965270255239,-1.62448031584505,0.209618025916815,-3.84182426039087E-09,2.60993893059846E-09,2.32514510429949E-08,101323.028692149,1.96159299372754E-16,14.9986374828747
1.66,2.59772077996212E-07,1.58915922426168E-07,-8.27567873907956E-09,-7.22542782096469E-05,0.000113440925175,7.56051572636415E-06,0.000581539334037,-0.002968485262503,-0.002881946732956,2.926323002E-19,8.185722366E-05,1.56918435406E-08,1084.1412869,-5.85146276453348E-09,7.67008081783229E-10,-1.45398086582965E-08,-1.13134518186866E-07,-1.9832509579043E-08,4.54575790474411E-07,0.004232517739923,0.078943789923366,-3.09642528492637E-07,6.33977206333075,-0.109961859767696,-31.4320906182495,-5.85146276453348E-09,7.67008081783229E-10,-1.45398086582965E-08,1082.58644306192,-58.0424264188463,8.67014868309641E-09,-9.12654579071221E-09,-9.36849173926661E-09,8.67014868522617E-09,-7.67876462166694E-10,-8.61070126284689E-09,-1.3095806323532E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772318214178,0.68772318214178,0.00387622595652,11.403417158158,90.0007670613084,0.703606112699096,-0.070227320201275,0.070273980859188,0.70361077976922,-0.380420325926153,0.917025047627976,-0.062876421363958,0.101941127026992,-0.380426476583751,0.917028840080025,-0.0628210858922,0.101918171420522,0,0,44.725800999856,44.917901270458,-93.075866,-795961.479069882,-14845986.9745752,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.006914712688858,0.68772318214178,0,6.33977305897008,-0.109962575071144,-31.4321081076487,1.01497761088027E-05,-5.18098416276027E-05,-5.02994593571796E-05,1.01497761088027E-05,-5.18098416276027E-05,-5.02994593571796E-05,0.783965270255239,-1.62448031584505,0.209618025916815,-2.34048745668408E-10,-2.62454174491573E-09,-3.99160176741254E-09,101323.028692149,5.06784572125847E-16,14.9986374828747
1.68,-2.87011131300489E-07,4.28451874432083E-07,-3.34950050409023E-08,-4.01143507360394E-07,-0.000175820742817,1.42990210383967E-06,0.000580992550965,-0.002968215726553,-0.002881971952253,9.267272793E-19,0.0001456705814,2.79247190426E-08,1084.14128691,-6.68461374098135E-09,-1.40838913625232E-09,2.70762315099541E-08,-6.13141295212658E-07,-1.81274850657998E-07,9.72459363542012E-06,0.00423409887308,0.078950355125344,-6.6587339473817E-06,6.33977156475732,-0.109962021231315,-31.4320813479461,-6.68461374098135E-09,-1.40838913625232E-09,2.70762315099541E-08,1082.58652772021,-58.0408475196238,-1.86058584707156E-08,-8.2039602567206E-11,2.08231898060474E-08,-1.86058584752909E-08,1.41023697465872E-09,-1.19925643832617E-09,2.7863290356095E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772318214178,0.68772318214178,0.003876225993536,11.4034171607791,90.0007670611931,0.703606112698268,-0.070227320217066,0.070273980875574,0.703610779766931,-0.380420325925127,0.917025047625552,-0.06287642137173,0.101941127048356,-0.38042655090252,0.917028885887234,-0.062820417191979,0.101917894030495,0,0,44.725800999856,44.917901270458,-93.075866,-795939.827340174,-14845988.1354079,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.006998274171503,0.68772318214178,0,6.33977183032118,-0.109961591189952,-31.4320882471603,1.01402329439054E-05,-5.18051373378274E-05,-5.02998995169479E-05,1.01402329439054E-05,-5.18051373378274E-05,-5.02998995169479E-05,0.783965270255239,-1.62448031584505,0.209618025916815,4.29840229875979E-10,-3.65533362401816E-10,8.49273090053777E-09,101323.028692149,9.70926884856026E-17,14.9986374828747
1.7,-1.41505997310468E-07,3.01314150208849E-07,-1.05430815830298E-07,-9.51212074135906E-05,2.46032492459605E-05,1.14170135514287E-05,0.000581138056339,-0.002968342863947,-0.002882043888357,5.445419671E-19,0.0001116635827,2.14056547577E-08,1084.1412869,-1.07341027810806E-08,-7.46033601161702E-09,-1.69506483558215E-08,1.75721247568487E-06,5.62279551516443E-07,1.69413608522563E-07,0.004234015339646,0.078942837389723,-2.66325670919554E-07,6.33977393718451,-0.109961274067874,-31.4320909027262,-1.07341027810806E-08,-7.46033601161702E-09,-1.69506483558215E-08,1082.58661235313,-58.0392686755924,1.54995559705639E-08,-1.41245291872872E-08,-4.29691698210376E-09,1.54995559743795E-08,7.45937497438926E-09,-1.38736159753341E-08,-1.44942250733509E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772317841649,0.68772317841649,0.003876219416835,11.4034171645484,90.0007670601962,0.703606112698097,-0.070227320279976,0.070273980858943,0.703610779762579,-0.38042032587117,0.917025047643958,-0.062876421382126,0.101941127078245,-0.380426625168157,0.917028931714785,-0.062819748494346,0.101917616648943,0,0,44.725800999856,44.917901270458,-93.075866,-795918.175608773,-14845989.2962091,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.007081835654148,0.68772317841649,0,6.33977074953902,-0.109962951210046,-31.4320946612696,1.01427724917613E-05,-5.18073563039521E-05,-5.03011550388052E-05,1.01427724917613E-05,-5.18073563039521E-05,-5.03011550388052E-05,0.783965270255239,-1.62448031584505,0.209618024781346,2.27361749219385E-09,-4.22867814928184E-09,-4.41783980235734E-09,101323.028692163,1.9584773214707E-17,14.9986374828821
1.72,-2.96801670209211E-07,-2.76374365944966E-07,-8.69010741645685E-08,-3.54372731343907E-05,0.000107629495745,-4.59587967185794E-06,0.000580982761096,-0.002968920552052,-0.002882025358953,2.732431215E-19,7.909891004E-05,1.51630810959E-08,1084.14128691,2.25683051750462E-09,-7.20725591016846E-09,-1.31484298142831E-08,-6.12217898218198E-07,1.71584593908203E-07,2.48854238081713E-07,0.004231632064334,0.078943629222831,-3.73165559841571E-07,6.33977157152819,-0.109961660277162,-31.432090822543,2.25683051750462E-09,-7.20725591016846E-09,-1.31484298142831E-08,1082.58669701129,-58.0376898063934,1.45044322720852E-08,-6.23096430639826E-10,-4.37632535080681E-09,1.45044322756597E-08,7.20637155508211E-09,-3.87373002655167E-10,-1.33355607135248E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772318214178,0.68772318214178,0.003876211237308,11.4034171714235,90.0007670585515,0.703606112699018,-0.0702273203714,0.070273980851936,0.703610779753328,-0.380420325803143,0.917025047664845,-0.062876421399061,0.101941127134287,-0.380426699419523,0.917028977544331,-0.062819079803218,0.10191733929349,0,0,44.725800999856,44.917901270458,-93.075866,-795896.523875679,-14845990.4569786,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.007165397136792,0.68772318214178,0,6.33977185280508,-0.10996254756333,-31.4320894982511,1.01400620784451E-05,-5.18174388634364E-05,-5.03008316396964E-05,1.01400620784451E-05,-5.18174388634364E-05,-5.03008316396964E-05,0.783965270255239,-1.62448031584505,0.209618025916815,2.19650204998903E-09,-1.18071291209295E-10,-4.06467890548236E-09,101323.028692149,1.42471450536062E-17,14.9986374828747
1.74,-4.70349185392747E-07,-4.60802685315545E-07,-9.27294342564646E-08,1.40384234634006E-05,7.57523715320388E-05,-4.5283248259948E-06,0.000580809213593,-0.002969104979928,-0.002882031187768,4.448814789E-19,0.0001009294817,1.93479520131E-08,1084.14128692,9.44238114099765E-09,-5.52417410624233E-09,-1.59583265392186E-08,-1.17249905519851E-06,-1.40105038043403E-07,6.38142576385795E-07,0.00423107582527,0.078944229029878,-4.98166743190254E-07,6.33977101036843,-0.109961967125351,-31.4320904334525,9.44238114099765E-09,-5.52417410624233E-09,-1.59583265392186E-08,1082.58678165989,-58.0361109414855,1.62464531012698E-08,5.63297021409017E-09,-8.86936611364117E-09,1.62464531052779E-08,5.52301279863711E-09,6.10076941709751E-09,-1.75105736438909E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772318214178,0.68772318214178,0.003876202410468,11.4034171698152,90.0007670567051,0.703606112705978,-0.070227320414586,0.07027398078899,0.703610779748439,-0.380420325734734,0.917025047695404,-0.062876421386796,0.101941127122762,-0.3804267736703,0.917029023383059,-0.062818411082858,0.101917061870416,0,0,44.725800999856,44.917901270458,-93.075866,-795874.872140893,-14845991.6177166,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.007248958619437,0.68772318214178,0,6.33977269535119,-0.10996180777812,-31.4320910405607,1.01370331031173E-05,-5.18206577371016E-05,-5.03009333717141E-05,1.01370331031173E-05,-5.18206577371016E-05,-5.03009333717141E-05,0.783965270255239,-1.62448031584505,0.209618025916815,1.68341430102459E-09,1.85951451833132E-09,-5.33722284665795E-09,101323.028692149,1.46879125771438E-17,14.9986374828747
1.76,7.42073040187635E-07,-8.07157863159691E-09,1.7310989772461E-07,5.13958558889608E-05,2.36107495613083E-05,-3.0281690130389E-06,0.000582021635613,-0.002968652248334,-0.00288176534898,6.720172267E-18,0.0003922708921,7.51974375531E-08,1084.14128691,1.20208209290299E-08,1.87824834214404E-08,-7.18148507989325E-08,-1.4153824467643E-06,-1.64279868726525E-06,8.12544711814122E-06,0.004232538774378,0.078950466099611,-4.62881297065565E-06,6.33977076417629,-0.109963464499442,-31.4320829468391,1.20208209290299E-08,1.87824834214404E-08,-7.18148507989325E-08,1082.58686628842,-58.0345321277955,3.78631213538224E-08,-5.89566690284228E-09,-6.47014665085908E-08,3.78631213631736E-08,-1.87873094878056E-08,-2.41540870201985E-09,-7.27726419677449E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772318214178,0.68772318214178,0.003876192714851,11.4034171637628,90.0007670547602,0.703606112715736,-0.070227320435758,0.070273980693481,0.703610779746202,-0.380420325661881,0.917025047732789,-0.062876421359762,0.101941127075525,-0.380426847916429,0.917029069228124,-0.062817742347693,0.101916784411576,0,0,44.725800999856,44.917901270458,-93.075866,-795853.220404413,-14845992.7784231,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.007332520102082,0.68772318214178,0,6.33977307620217,-0.109958429491687,-31.4321001171189,1.01581938592845E-05,-5.18127560801594E-05,-5.02962936095889E-05,1.01581938592845E-05,-5.18127560801594E-05,-5.02962936095889E-05,0.783965270255239,-1.62448031584505,0.209618025916815,-5.72637193188314E-09,-7.36216572375651E-10,-2.21811012717687E-08,101323.028692149,1.61808947942613E-17,14.9986374828747
1.78,4.04319102943867E-07,2.07573721830844E-08,9.51800511155577E-08,0.000278241817356,5.83718659106194E-05,5.84658752220556E-05,0.000581683881675,-0.002968623420596,-0.002881843277579,2.28881527E-18,0.0002289292319,4.388521292E-08,1084.14128691,5.75587430214408E-09,1.23597724402359E-08,-4.17135211805008E-08,5.4502918087735E-07,2.11822805075423E-06,-3.8627359692609E-06,0.004231372365123,0.078939240713973,1.24078802074545E-06,6.33977272716226,-0.109959716694945,-31.4320949344611,5.75587430214408E-09,1.23597724402359E-08,-4.17135211805008E-08,1082.58695092739,-58.0329532318109,2.07918298534426E-08,-4.67044613625117E-09,-3.83640281713073E-08,2.07918298585831E-08,-1.23625595716311E-08,-2.60517274998912E-09,-4.20272781570415E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772317841649,0.68772317841649,0.003876216816608,11.4034171684784,90.0007670594355,0.703606112698958,-0.070227320319587,0.070273980867554,0.703610779757284,-0.380420325848882,0.917025047649179,-0.062876421391502,0.101941127110749,-0.380426922422215,0.917029114951711,-0.062817073671278,0.101916507035126,0,0,44.725800999856,44.917901270458,-93.075866,-795831.568666241,-14845993.9390979,14725685.6884467,-797753.153832325,-14845890.8062456,14725685.6884467,0.007416081584727,0.68772317841649,0,6.33977265856913,-0.109961279251154,-31.4320941463959,1.01522989410102E-05,-5.18122529412137E-05,-5.02976537202108E-05,1.01522989410102E-05,-5.18122529412137E-05,-5.02976537202108E-05,0.783965270255239,-1.62448031584505,0.209618024781346,-3.76810815743316E-09,-7.94056654196683E-10,-1.28099143822662E-08,101323.028692163,1.49316298585055E-17,14.9986374828821
1.8,5.91390566983066E-07,-6.02946695694257E-07,1.25249777510765E-07,-5.57187971406499E-05,-3.97633097894838E-05,-1.39229268290966E-05,0.000581870952794,-0.002969247125838,-0.002881813206712,4.033910048E-19,9.610787723E-05,1.8423661409E-08,1084.14128692,1.21827802536854E-08,5.7484069090371E-09,-1.25684916761637E-08,1.16393563706544E-07,-4.41217262808769E-07,-4.08829618134818E-07,0.004231747970702,0.078943493572152,6.17296199240114E-07,6.33977229733828,-0.1099622889491,-31.4320914807527,1.21827802536854E-08,5.7484069090371E-09,-1.25684916761637E-08,1082.58703557616,-58.0313743386717,6.27998573681699E-09,8.66506682900914E-09,-1.49969895570384E-08,6.27998573837132E-09,-5.7493838081999E-09,9.4572951605027E-09,-1.4728728861392E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772317841649,0.68772317841649,0.003876240162421,11.403417166335,90.0007670640961,0.70360611268601,-0.070227320165933,0.07027398099488,0.703610779772947,-0.380420326033609,0.917025047574178,-0.06287642140103,0.101941127090716,-0.380426996925521,0.917029160683417,-0.062816404972616,0.101916229603365,0,0,44.725800999856,44.917901270458,-93.075866,-795809.916926376,-14845995.0997412,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.007499643067372,0.68772317841649,0,6.33977261426706,-0.109962686661264,-31.4320889420592,1.01555639479775E-05,-5.18231386512585E-05,-5.02971288845885E-05,1.01555639479775E-05,-5.18231386512585E-05,-5.02971288845885E-05,0.783965270255239,-1.62448031584505,0.209618024781346,-1.75241218473933E-09,2.88258356492122E-09,-4.48931655695227E-09,101323.028692163,6.59876790911018E-17,14.9986374828821
1.82,5.38966679154088E-07,-9.01195522764342E-07,9.24005370247929E-08,-3.24303825255543E-07,0.000120278538047,-5.21699077473649E-07,0.000581818528135,-0.002969545375658,-0.002881846055087,1.687734451E-18,0.000196583896,3.76846856127E-08,1084.14128692,1.2963513701084E-08,1.05085919070337E-08,-3.37883461918339E-08,-1.09138991078016E-06,-9.2819483626938E-07,2.95445850186066E-06,0.004231267428724,0.078946378306283,-1.52463825527083E-06,6.33977108332052,-0.109962786744433,-31.4320881186889,1.2963513701084E-08,1.05085919070337E-08,-3.37883461918339E-08,1082.5871202049,-58.0297954868069,1.76433177688165E-08,4.26115918694412E-09,-3.3025617184478E-08,1.7643317773188E-08,-1.05109584758188E-08,6.02711579074926E-09,-3.56837379942512E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772318214178,0.68772318214178,0.003876259881584,11.4034171549796,90.0007670680398,0.703606112680886,-0.070227319977545,0.070273981043814,0.70361077979208,-0.380420326194877,0.917025047519327,-0.062876421377458,0.101941126997383,-0.380427071405161,0.917029206434784,-0.06281573624082,0.101915952098251,0,0,44.725800999856,44.917901270458,-93.075866,-795788.265184818,-14845996.2603529,14725685.6884467,-797753.153832325,-14845890.8062456,14725685.6884467,0.007583204550016,0.68772318214178,0,6.3397719611685,-0.109961849076548,-31.4320926212796,1.01546489650593E-05,-5.18283440925997E-05,-5.02977021968828E-05,1.01546489650593E-05,-5.18283440925997E-05,-5.02977021968828E-05,0.783965270255239,-1.62448031584505,0.209618025916815,-3.20374014342957E-09,1.83706489302038E-09,-1.08764033406478E-08,101323.028692149,1.22685031932018E-17,14.9986374828747
1.84,-1.67497681494816E-08,6.3886219514557E-07,-2.80763735311476E-09,-1.6728335684621E-05,4.22843776350127E-05,-2.22018284865694E-06,0.000581262811462,-0.0029680053183,-0.002881941262937,2.441808328E-19,7.477418109E-05,1.43340403952E-08,1084.1412869,-5.70816788297457E-09,2.50421420104807E-10,-1.31460573018426E-08,-4.81094433005864E-07,-2.47222415150627E-07,3.5064959121428E-07,0.004231108294733,0.078944004937883,-1.27528142962463E-07,6.33977169185368,-0.109962109690426,-31.4320907228454,-5.70816788297457E-09,2.50421420104807E-10,-1.31460573018426E-08,1082.58720482283,-58.0282165918443,8.09575741857937E-09,-8.64059862282775E-09,-8.07858164087933E-09,8.09575742058742E-09,-2.51201088266153E-10,-8.19466843238693E-09,-1.17579344018691E-08,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772318214178,0.68772318214178,0.003876267026435,11.4034171517777,90.0007670693072,0.703606112679493,-0.070227319914786,0.070273981067243,0.703610779797492,-0.380420326252945,0.91702504749865,-0.062876421370669,0.101941126971398,-0.380427145781403,0.917029252219837,-0.062815067525771,0.101915674660438,0,0,44.725800999856,44.917901270458,-93.075866,-795766.613441568,-14845997.420933,14725685.6884467,-797753.153832325,-14845890.8062456,14725685.6884467,0.007666766032661,0.68772318214178,0,6.3397715695314,-0.109962157636264,-31.4320917533881,1.0144949879408E-05,-5.1801465021031E-05,-5.02993638873404E-05,1.0144949879408E-05,-5.1801465021031E-05,-5.02993638873404E-05,0.783965270255239,-1.62448031584505,0.209618025916815,-7.65660917035234E-11,-2.49773493819154E-09,-3.5838184056897E-09,101323.028692149,5.20940308226124E-18,14.9986374828747
1.86,-2.61468043944464E-07,1.2040696541884E-06,-5.19791007004624E-08,-8.58214968992124E-06,1.7710063606553E-05,-1.42766635876834E-06,0.00058101809411,-0.00296744011071,-0.00288199043435,3.337019438E-19,8.741284358E-05,1.67568432402E-08,1084.1412869,-1.26227002889426E-08,-3.15219651981133E-09,-1.05604398531502E-08,-2.2512102997812E-07,-9.70630089219826E-08,5.00752977790283E-08,0.00423116559223,0.078943650382381,8.72698316389808E-09,6.33977195765323,-0.109961958097945,-31.4320910214478,-1.26227002889426E-08,-3.15219651981133E-09,-1.05604398531502E-08,1082.58728944538,-58.026637716209,7.76792580470998E-09,-1.46211590132826E-08,-2.58318276871123E-09,7.76792580663877E-09,3.15167567119077E-09,-1.44614862417387E-08,-7.85647195561291E-09,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772318214178,0.68772318214178,0.003876264415159,11.4034171696891,90.0007670688439,0.703606112669809,-0.070227320040511,0.070273981161466,0.703610779785312,-0.380420326222583,0.917025047491374,-0.062876421428758,0.101941127114845,-0.380427220069023,0.917029298017809,-0.062814398875566,0.101915397392008,0,0,44.725800999856,44.917901270458,-93.075866,-795744.961696625,-14845998.5814816,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.007750327515306,0.68772318214178,0,6.33977191533797,-0.109962011368316,-31.4320912912086,1.01406787558878E-05,-5.17916002876285E-05,-5.03002220903881E-05,1.01406787558878E-05,-5.17916002876285E-05,-5.03002220903881E-05,0.783965270255239,-1.62448031584505,0.209618025916815,9.60630744578947E-10,-4.40786100648197E-09,-2.39465265207081E-09,101323.028692149,1.34138703630465E-17,14.9986374828747
1.88,-2.81029183742446E-07,8.52125163063145E-07,-9.46420212303892E-08,-4.26241165643308E-05,-3.67804669270499E-05,6.97864257675242E-06,0.000580998534215,-0.002967792054861,-0.00288203309737,3.440274234E-19,8.875491481E-05,1.70141152418E-08,1084.1412869,-1.33758434680242E-08,-5.64853122993528E-09,-8.86910502389379E-09,1.56514652494296E-06,2.24661995049113E-07,-8.36280565333785E-07,0.004232569255026,0.078942478330799,6.40598751155963E-07,6.33977376084656,-0.109961632664111,-31.432091905214,-1.33758434680242E-08,-5.64853122993528E-09,-8.86910502389379E-09,1082.58737407137,-58.0250588428872,8.27021939795636E-09,-1.4861306063268E-08,4.74521551661129E-10,8.27021940001207E-09,5.64813020875705E-09,-1.48653582572585E-08,-6.04978235655915E-09,0.00237686392,3.737199857E-07,0.0001572323861,518.6675475,2116.228,2116.175407,0,0,0,0,0,0,0,0,0.05273832175,0,-0.01032494063,0,0.06369013378,0,-0.01032494063,0,0.1133088485,0.1342341375,4.318855716,8.7401574936,0,1.8110236248,0.68772317841649,0.68772317841649,0.003876257654533,11.403417193248,90.0007670676784,0.703606112658432,-0.070227320225959,0.070273981265318,0.703610779767902,-0.380420326156414,0.917025047492766,-0.062876421503653,0.101941127303571,-0.380427294320639,0.917029343823963,-0.062813730242133,0.101915120168806,0,0,44.725800999856,44.917901270458,-93.075866,-795723.30994999,-14845999.7419985,14725685.6884467,-797753.153832326,-14845890.8062456,14725685.6884467,0.007833888997951,0.68772317841649,0,6.3397713821688,-0.109962310615105,-31.432090466322,1.01403373713057E-05,-5.17977428718548E-05,-5.0300966700561E-05,1.01403373713057E-05,-5.17977428718548E-05,-5.0300966700561E-05,0.783965270255239,-1.62448031584505,0.209618024781346,1.72155008762915E-09,-4.5309611968124E-09,-1.84397366227923E-09,101323.028692163,1.38482677052428E-17,14.9986374828821
